Zipcode,Income 50-74K,Income 75-100K,High School Diploma,Bachelor's Degree,Non Poverty Family,Poverty Family
40356,18.0,0.0,6797.0,4749.0,4280.0,442.0
40409,0.0,0.0,904.0,243.0,292.0,13.0
40440,0.0,0.0,534.0,39.0,287.0,8.0
40445,0.0,0.0,188.0,36.0,43.0,8.0
40510,5.0,0.0,254.0,224.0,77.0,0.0
40515,42.0,29.0,2941.0,7105.0,3583.0,97.0
40824,0.0,0.0,83.0,14.0,34.0,0.0
40843,0.0,0.0,107.0,4.0,0.0,14.0
40847,0.0,0.0,24.0,0.0,0.0,48.0
40903,0.0,0.0,120.0,0.0,17.0,14.0
40972,0.0,0.0,264.0,82.0,68.0,19.0
40979,0.0,0.0,10.0,0.0,0.0,0.0
40983,0.0,0.0,57.0,48.0,40.0,0.0
40057,0.0,0.0,812.0,169.0,224.0,93.0
40012,0.0,0.0,216.0,18.0,99.0,0.0
40047,11.0,0.0,4103.0,1591.0,2757.0,8.0
40052,0.0,0.0,106.0,90.0,66.0,0.0
40069,0.0,0.0,1759.0,462.0,918.0,60.0
40107,0.0,0.0,589.0,113.0,332.0,0.0
40111,0.0,6.0,424.0,19.0,173.0,13.0
40140,0.0,0.0,37.0,24.0,32.0,51.0
40146,0.0,0.0,946.0,105.0,453.0,153.0
40157,0.0,0.0,226.0,73.0,71.0,28.0
40177,0.0,0.0,327.0,78.0,45.0,0.0
40202,0.0,0.0,1277.0,440.0,27.0,0.0
40208,0.0,0.0,1814.0,792.0,261.0,62.0
40007,0.0,0.0,63.0,7.0,61.0,0.0
40009,0.0,0.0,250.0,29.0,111.0,0.0
40055,0.0,0.0,522.0,181.0,183.0,15.0
40033,0.0,0.0,2732.0,765.0,1041.0,184.0
40045,0.0,0.0,944.0,176.0,323.0,62.0
40051,0.0,0.0,1032.0,220.0,483.0,0.0
40058,0.0,0.0,24.0,20.0,0.0,0.0
40070,10.0,0.0,39.0,41.0,32.0,0.0
40076,0.0,0.0,595.0,165.0,240.0,0.0
40502,44.0,23.0,1637.0,6003.0,2307.0,176.0
40503,8.0,0.0,2703.0,5369.0,2669.0,46.0
40505,0.0,0.0,4560.0,1949.0,1710.0,290.0
40508,0.0,0.0,1789.0,1866.0,301.0,83.0
40511,42.0,0.0,3919.0,4826.0,2130.0,207.0
40737,0.0,0.0,155.0,96.0,146.0,0.0
40003,0.0,0.0,511.0,216.0,279.0,0.0
40023,28.0,0.0,628.0,1002.0,819.0,43.0
40828,0.0,0.0,709.0,47.0,132.0,136.0
40815,0.0,0.0,261.0,40.0,87.0,51.0
40818,0.0,0.0,0.0,0.0,0.0,0.0
40854,0.0,0.0,237.0,50.0,69.0,50.0
40855,0.0,0.0,134.0,58.0,50.0,0.0
40856,0.0,0.0,171.0,8.0,39.0,0.0
40862,0.0,0.0,60.0,10.0,0.0,0.0
40865,0.0,0.0,117.0,68.0,11.0,16.0
40874,0.0,0.0,136.0,32.0,0.0,0.0
40213,3.0,3.0,3007.0,1754.0,923.0,66.0
40272,7.0,0.0,7835.0,2216.0,3308.0,375.0
40299,76.0,8.0,6009.0,6473.0,5131.0,125.0
40310,0.0,0.0,135.0,15.0,4.0,25.0
40358,0.0,0.0,106.0,52.0,102.0,0.0
40370,15.0,0.0,618.0,275.0,326.0,20.0
40385,0.0,0.0,774.0,122.0,179.0,0.0
40422,0.0,8.0,4486.0,2092.0,2206.0,169.0
40442,0.0,0.0,317.0,93.0,276.0,77.0
40387,0.0,0.0,442.0,96.0,94.0,13.0
40390,0.0,0.0,599.0,933.0,423.0,80.0
40403,0.0,0.0,4120.0,2558.0,2653.0,148.0
40460,0.0,0.0,285.0,51.0,189.0,0.0
40771,0.0,0.0,344.0,0.0,154.0,107.0
40806,0.0,0.0,296.0,126.0,112.0,39.0
40807,0.0,0.0,56.0,30.0,26.0,23.0
40820,0.0,0.0,95.0,38.0,89.0,0.0
40953,0.0,0.0,194.0,0.0,58.0,17.0
40216,12.0,0.0,9221.0,2059.0,3220.0,195.0
40228,0.0,0.0,2927.0,2230.0,1505.0,35.0
40322,0.0,0.0,701.0,205.0,257.0,3.0
40374,0.0,0.0,376.0,96.0,175.0,62.0
40447,0.0,0.0,1413.0,233.0,414.0,288.0
40456,0.0,0.0,2051.0,454.0,880.0,105.0
40468,0.0,0.0,464.0,133.0,99.0,56.0
40504,0.0,0.0,4019.0,2815.0,1104.0,380.0
40601,35.0,4.0,8105.0,6311.0,4531.0,396.0
40740,0.0,0.0,663.0,140.0,281.0,41.0
40741,32.0,0.0,4923.0,1222.0,1982.0,278.0
40808,0.0,0.0,12.0,0.0,0.0,0.0
40810,0.0,0.0,211.0,10.0,51.0,28.0
40819,0.0,0.0,81.0,8.0,94.0,12.0
40827,0.0,0.0,226.0,29.0,53.0,0.0
40845,0.0,0.0,223.0,26.0,66.0,11.0
40858,0.0,0.0,63.0,0.0,9.0,0.0
40868,0.0,0.0,230.0,17.0,32.0,66.0
40906,0.0,0.0,2277.0,484.0,1003.0,301.0
40913,0.0,0.0,85.0,47.0,32.0,20.0
40914,0.0,0.0,48.0,0.0,0.0,0.0
40769,0.0,0.0,2954.0,1085.0,1262.0,382.0
40516,18.0,14.0,372.0,348.0,356.0,0.0
40517,19.0,0.0,4605.0,4366.0,2150.0,191.0
40763,0.0,0.0,101.0,5.0,20.0,3.0
40915,0.0,0.0,236.0,14.0,48.0,0.0
40921,0.0,0.0,109.0,0.0,17.0,0.0
40949,0.0,0.0,280.0,0.0,19.0,0.0
40977,0.0,0.0,2049.0,220.0,690.0,410.0
40997,0.0,0.0,53.0,15.0,23.0,0.0
40419,0.0,0.0,867.0,133.0,337.0,137.0
40342,23.0,0.0,4326.0,1933.0,2460.0,159.0
40350,0.0,0.0,10.0,0.0,0.0,0.0
40372,0.0,0.0,293.0,124.0,406.0,0.0
40464,0.0,0.0,355.0,66.0,112.0,26.0
40507,0.0,0.0,160.0,432.0,43.0,0.0
40701,12.0,0.0,5689.0,2161.0,2510.0,796.0
40363,0.0,0.0,0.0,0.0,0.0,0.0
40376,0.0,0.0,0.0,0.0,0.0,0.0
40943,0.0,0.0,158.0,22.0,0.0,31.0
40927,0.0,0.0,58.0,14.0,32.0,0.0
40940,0.0,0.0,78.0,0.0,0.0,46.0
40941,0.0,0.0,77.0,0.0,0.0,0.0
40946,0.0,0.0,91.0,0.0,0.0,0.0
40958,0.0,0.0,69.0,0.0,0.0,0.0
40962,0.0,0.0,2793.0,595.0,1165.0,558.0
40982,0.0,0.0,76.0,6.0,49.0,6.0
40004,0.0,0.0,6319.0,2368.0,3367.0,102.0
40013,0.0,0.0,1088.0,459.0,725.0,16.0
40316,0.0,0.0,73.0,11.0,21.0,33.0
40336,0.0,0.0,2962.0,559.0,915.0,165.0
40011,0.0,0.0,541.0,110.0,226.0,27.0
40031,0.0,0.0,3785.0,2690.0,2691.0,209.0
40040,0.0,0.0,61.0,20.0,12.0,10.0
40062,0.0,0.0,126.0,0.0,14.0,0.0
40065,6.0,0.0,5216.0,2592.0,3078.0,400.0
40067,24.0,6.0,732.0,757.0,484.0,56.0
40068,13.0,0.0,695.0,114.0,135.0,2.0
40143,0.0,0.0,1450.0,250.0,684.0,70.0
40176,0.0,0.0,149.0,61.0,62.0,0.0
40207,59.0,18.0,2512.0,7854.0,2520.0,126.0
40212,0.0,0.0,3145.0,601.0,642.0,112.0
40217,0.0,0.0,1858.0,1931.0,463.0,122.0
40218,0.0,0.0,6440.0,3873.0,2132.0,519.0
40222,33.0,36.0,1920.0,5391.0,1698.0,47.0
40223,45.0,8.0,2196.0,4790.0,2789.0,34.0
40241,66.0,18.0,2911.0,6214.0,3252.0,98.0
40242,4.0,0.0,1213.0,2397.0,1059.0,36.0
40291,18.0,0.0,5820.0,4834.0,3734.0,129.0
40334,0.0,0.0,0.0,0.0,0.0,0.0
40337,0.0,0.0,1027.0,188.0,555.0,44.0
40359,0.0,0.0,1777.0,301.0,691.0,48.0
40361,0.0,0.0,3889.0,1593.0,1666.0,136.0
40813,0.0,0.0,160.0,46.0,22.0,9.0
40826,0.0,0.0,146.0,18.0,99.0,28.0
40830,0.0,0.0,24.0,0.0,16.0,0.0
40840,0.0,0.0,105.0,0.0,0.0,0.0
40870,0.0,0.0,84.0,25.0,52.0,19.0
40117,0.0,0.0,500.0,147.0,209.0,23.0
40008,0.0,0.0,788.0,175.0,370.0,3.0
40037,0.0,0.0,681.0,98.0,257.0,13.0
40046,0.0,0.0,390.0,88.0,136.0,0.0
40050,1.0,0.0,467.0,31.0,102.0,7.0
40108,0.0,0.0,2315.0,996.0,1458.0,104.0
40144,0.0,0.0,495.0,19.0,143.0,15.0
40150,0.0,0.0,1091.0,208.0,359.0,0.0
40152,0.0,0.0,256.0,99.0,73.0,0.0
40020,0.0,0.0,60.0,5.0,5.0,0.0
40026,24.0,0.0,386.0,1432.0,1213.0,0.0
40060,0.0,0.0,335.0,11.0,53.0,4.0
40258,0.0,0.0,5991.0,1659.0,2187.0,37.0
40312,0.0,0.0,1096.0,158.0,330.0,22.0
40328,0.0,0.0,217.0,59.0,102.0,25.0
40330,21.0,0.0,3999.0,1306.0,1776.0,243.0
40339,0.0,0.0,0.0,0.0,0.0,0.0
40347,0.0,0.0,332.0,484.0,246.0,26.0
40351,0.0,0.0,2777.0,1284.0,1296.0,77.0
40353,15.0,53.0,4624.0,1655.0,1983.0,250.0
40360,0.0,0.0,1293.0,433.0,735.0,142.0
40383,7.0,0.0,3701.0,3004.0,2148.0,262.0
40437,0.0,0.0,1149.0,165.0,580.0,164.0
40444,12.0,0.0,3048.0,980.0,1299.0,141.0
40472,0.0,0.0,538.0,81.0,73.0,39.0
40486,0.0,0.0,967.0,230.0,230.0,217.0
40514,0.0,0.0,1316.0,3133.0,2397.0,0.0
40734,0.0,0.0,841.0,51.0,255.0,202.0
40816,0.0,0.0,0.0,0.0,0.0,0.0
40844,0.0,0.0,0.0,0.0,0.0,0.0
40849,0.0,0.0,121.0,0.0,80.0,0.0
40935,0.0,0.0,423.0,88.0,177.0,116.0
40995,0.0,0.0,14.0,0.0,14.0,26.0
40170,0.0,0.0,136.0,0.0,23.0,79.0
40215,0.0,0.0,3727.0,757.0,1027.0,275.0
40729,0.0,0.0,1174.0,151.0,281.0,276.0
40059,77.0,19.0,876.0,4292.0,3524.0,19.0
40165,15.0,14.0,7463.0,2176.0,3567.0,253.0
40219,0.0,0.0,7936.0,2675.0,2525.0,658.0
40923,0.0,0.0,115.0,0.0,86.0,0.0
40965,0.0,0.0,2131.0,566.0,754.0,206.0
40988,0.0,0.0,87.0,29.0,0.0,0.0
40162,0.0,0.0,1362.0,606.0,873.0,0.0
40744,0.0,0.0,4239.0,1188.0,1521.0,219.0
40759,0.0,0.0,558.0,12.0,264.0,236.0
40823,0.0,0.0,758.0,195.0,292.0,82.0
40863,0.0,0.0,82.0,34.0,3.0,75.0
40902,0.0,0.0,207.0,0.0,131.0,68.0
40071,10.0,0.0,3142.0,1267.0,1892.0,13.0
40104,0.0,0.0,193.0,83.0,79.0,0.0
40121,0.0,0.0,577.0,788.0,1441.0,93.0
40142,0.0,0.0,536.0,30.0,201.0,135.0
40145,0.0,0.0,208.0,0.0,31.0,26.0
40204,0.0,0.0,1055.0,2977.0,737.0,5.0
40209,0.0,0.0,18.0,17.0,0.0,18.0
40210,0.0,0.0,2483.0,343.0,360.0,176.0
40311,0.0,0.0,1730.0,281.0,591.0,248.0
40324,35.0,0.0,6965.0,5098.0,5417.0,341.0
40379,0.0,0.0,705.0,310.0,372.0,63.0
40380,0.0,0.0,1418.0,417.0,742.0,118.0
40391,9.0,0.0,7114.0,3577.0,3000.0,514.0
40448,0.0,0.0,15.0,0.0,0.0,0.0
40461,0.0,0.0,650.0,282.0,495.0,81.0
40475,36.0,4.0,6793.0,7118.0,4960.0,402.0
40481,0.0,0.0,109.0,0.0,0.0,5.0
40484,0.0,0.0,2552.0,699.0,1045.0,152.0
40509,21.0,4.0,3933.0,7824.0,3840.0,163.0
40231,0.0,0.0,0.0,0.0,0.0,0.0
40743,0.0,0.0,30.0,0.0,6.0,0.0
40063,0.0,0.0,105.0,0.0,0.0,0.0
40048,0.0,0.0,0.0,0.0,0.0,0.0
40831,3.0,0.0,1110.0,322.0,328.0,108.0
40075,0.0,0.0,372.0,61.0,210.0,0.0
40056,7.0,0.0,451.0,568.0,316.0,23.0
40206,25.0,0.0,1839.0,4426.0,1224.0,61.0
40513,29.0,0.0,894.0,2548.0,1756.0,71.0
40801,0.0,0.0,90.0,7.0,12.0,37.0
40346,0.0,0.0,217.0,21.0,46.0,12.0
40402,0.0,0.0,477.0,44.0,256.0,47.0
40434,0.0,0.0,0.0,43.0,0.0,0.0
40110,0.0,0.0,8.0,0.0,0.0,0.0
40280,0.0,0.0,0.0,189.0,31.0,0.0
40604,0.0,0.0,48.0,4.0,0.0,0.0
40041,0.0,0.0,112.0,35.0,0.0,0.0
40049,0.0,0.0,35.0,9.0,0.0,0.0
40506,0.0,0.0,1.0,18.0,0.0,0.0
40025,0.0,0.0,1.0,9.0,8.0,0.0
40371,0.0,0.0,728.0,86.0,143.0,56.0
40489,0.0,0.0,1044.0,157.0,255.0,91.0
40404,0.0,0.0,0.0,22.0,0.0,0.0
40161,0.0,0.0,0.0,0.0,6.0,0.0
40077,0.0,0.0,70.0,26.0,34.0,0.0
40175,0.0,0.0,2602.0,1225.0,1635.0,43.0
40829,0.0,0.0,73.0,0.0,39.0,0.0
40939,0.0,0.0,34.0,0.0,0.0,0.0
41080,14.0,0.0,306.0,287.0,385.0,0.0
41098,0.0,0.0,360.0,121.0,126.0,32.0
41101,7.0,0.0,3213.0,1924.0,1337.0,224.0
41121,0.0,0.0,195.0,118.0,133.0,0.0
41175,0.0,0.0,1244.0,211.0,632.0,19.0
41224,0.0,0.0,1261.0,221.0,354.0,240.0
41234,0.0,0.0,106.0,0.0,94.0,0.0
41268,0.0,0.0,179.0,46.0,0.0,0.0
41317,0.0,0.0,16.0,0.0,0.0,0.0
41348,0.0,0.0,239.0,35.0,56.0,40.0
41465,13.0,0.0,2254.0,424.0,1151.0,335.0
41527,0.0,0.0,137.0,117.0,233.0,0.0
41528,0.0,0.0,331.0,88.0,86.0,0.0
41603,0.0,0.0,264.0,39.0,56.0,64.0
41615,0.0,0.0,148.0,19.0,22.0,40.0
41621,0.0,0.0,36.0,0.0,10.0,0.0
41630,0.0,0.0,251.0,83.0,19.0,36.0
41649,0.0,0.0,484.0,196.0,116.0,49.0
41006,21.0,0.0,997.0,238.0,409.0,64.0
41007,21.0,0.0,1065.0,401.0,391.0,26.0
41018,6.0,0.0,5244.0,2716.0,2507.0,147.0
41039,0.0,0.0,628.0,135.0,187.0,27.0
41052,0.0,0.0,48.0,0.0,0.0,0.0
41059,18.0,0.0,581.0,275.0,237.0,0.0
41425,0.0,2.0,128.0,48.0,77.0,0.0
41513,0.0,0.0,85.0,0.0,0.0,0.0
41524,0.0,0.0,11.0,26.0,0.0,0.0
41558,0.0,0.0,165.0,39.0,59.0,24.0
41559,0.0,0.0,84.0,0.0,18.0,0.0
41560,0.0,0.0,44.0,10.0,0.0,0.0
41567,0.0,0.0,45.0,0.0,0.0,0.0
41572,0.0,0.0,940.0,184.0,339.0,34.0
41606,0.0,0.0,226.0,43.0,0.0,47.0
41612,0.0,0.0,60.0,0.0,0.0,0.0
41619,0.0,0.0,125.0,10.0,18.0,2.0
41631,0.0,0.0,204.0,18.0,198.0,0.0
41636,0.0,0.0,254.0,50.0,36.0,73.0
41650,0.0,0.0,114.0,0.0,0.0,9.0
41667,0.0,0.0,101.0,7.0,12.0,13.0
41739,0.0,0.0,36.0,9.0,0.0,0.0
41754,0.0,0.0,31.0,21.0,52.0,0.0
41764,0.0,0.0,204.0,18.0,23.0,5.0
41766,0.0,0.0,0.0,0.0,36.0,41.0
41819,0.0,0.0,60.0,5.0,5.0,0.0
41849,0.0,0.0,14.0,0.0,42.0,0.0
41855,0.0,0.0,123.0,0.0,41.0,0.0
41537,0.0,0.0,1003.0,142.0,523.0,65.0
41553,0.0,0.0,451.0,16.0,166.0,68.0
41555,0.0,0.0,162.0,25.0,82.0,0.0
41557,0.0,0.0,466.0,82.0,98.0,0.0
41571,0.0,0.0,172.0,13.0,38.0,7.0
41605,0.0,0.0,206.0,15.0,35.0,0.0
41635,0.0,0.0,509.0,26.0,294.0,46.0
41640,0.0,0.0,211.0,16.0,57.0,21.0
41735,0.0,0.0,15.0,5.0,24.0,23.0
41831,0.0,0.0,226.0,15.0,60.0,42.0
41749,0.0,0.0,943.0,221.0,404.0,42.0
41825,0.0,0.0,179.0,0.0,0.0,8.0
41847,0.0,0.0,79.0,57.0,0.0,0.0
41859,0.0,0.0,88.0,22.0,20.0,22.0
41046,0.0,0.0,267.0,77.0,190.0,70.0
41064,0.0,0.0,392.0,159.0,114.0,77.0
41124,0.0,0.0,253.0,37.0,157.0,0.0
41144,0.0,0.0,2431.0,432.0,774.0,191.0
41159,0.0,0.0,116.0,9.0,25.0,37.0
41231,0.0,0.0,260.0,6.0,29.0,0.0
41301,0.0,0.0,1433.0,169.0,488.0,182.0
41339,0.0,0.0,2130.0,461.0,580.0,321.0
41385,0.0,0.0,71.0,9.0,24.0,0.0
41390,0.0,0.0,0.0,0.0,0.0,0.0
41421,0.0,0.0,172.0,5.0,13.0,27.0
41464,0.0,0.0,84.0,0.0,38.0,14.0
41503,0.0,0.0,173.0,25.0,44.0,0.0
41519,0.0,0.0,458.0,27.0,135.0,0.0
41534,0.0,0.0,50.0,0.0,22.0,0.0
41001,15.0,6.0,3689.0,2274.0,2015.0,11.0
41016,0.0,0.0,1232.0,587.0,420.0,23.0
41042,0.0,0.0,8196.0,5948.0,5220.0,130.0
41044,0.0,0.0,231.0,66.0,133.0,46.0
41543,0.0,0.0,141.0,0.0,0.0,35.0
41562,0.0,0.0,782.0,36.0,214.0,94.0
41604,0.0,0.0,122.0,0.0,24.0,0.0
41645,0.0,0.0,357.0,20.0,182.0,0.0
41166,13.0,0.0,219.0,25.0,94.0,18.0
41201,0.0,0.0,86.0,13.0,0.0,0.0
41214,0.0,0.0,65.0,8.0,0.0,27.0
41238,0.0,0.0,190.0,38.0,107.0,0.0
41240,8.0,0.0,1396.0,410.0,874.0,155.0
41263,0.0,0.0,138.0,24.0,17.0,0.0
41265,0.0,0.0,312.0,102.0,204.0,110.0
41397,0.0,0.0,0.0,0.0,0.0,0.0
41701,0.0,0.0,3351.0,811.0,1121.0,265.0
41714,0.0,0.0,0.0,0.0,54.0,0.0
41751,0.0,0.0,101.0,53.0,26.0,17.0
41760,0.0,0.0,0.0,0.0,0.0,0.0
41815,0.0,0.0,175.0,41.0,29.0,0.0
41822,0.0,0.0,283.0,130.0,168.0,50.0
41826,0.0,0.0,221.0,48.0,10.0,26.0
41840,0.0,0.0,188.0,29.0,23.0,12.0
41844,0.0,0.0,112.0,40.0,38.0,18.0
41659,0.0,0.0,226.0,25.0,11.0,0.0
41740,0.0,0.0,94.0,71.0,198.0,0.0
41722,0.0,0.0,277.0,27.0,133.0,15.0
41727,0.0,0.0,74.0,15.0,69.0,0.0
41729,0.0,0.0,19.0,0.0,82.0,0.0
41745,0.0,0.0,59.0,0.0,42.0,0.0
41759,0.0,0.0,75.0,9.0,9.0,11.0
41762,0.0,0.0,23.0,0.0,0.0,0.0
41772,0.0,0.0,34.0,0.0,0.0,28.0
41774,0.0,0.0,737.0,41.0,207.0,55.0
41775,0.0,0.0,0.0,0.0,0.0,0.0
41834,0.0,0.0,144.0,0.0,44.0,0.0
41051,0.0,0.0,4858.0,3883.0,3940.0,24.0
41837,0.0,0.0,234.0,48.0,218.0,9.0
41858,0.0,4.0,1655.0,508.0,546.0,163.0
41049,0.0,0.0,435.0,95.0,180.0,112.0
41055,0.0,8.0,327.0,146.0,281.0,0.0
41094,26.0,0.0,2176.0,1871.0,2205.0,215.0
41139,0.0,0.0,1889.0,642.0,678.0,35.0
41149,0.0,0.0,112.0,30.0,0.0,7.0
41183,0.0,0.0,391.0,114.0,104.0,0.0
41219,0.0,0.0,468.0,107.0,180.0,11.0
41230,0.0,0.0,2739.0,428.0,1227.0,226.0
41250,0.0,0.0,268.0,25.0,137.0,15.0
41254,0.0,0.0,27.0,10.0,12.0,8.0
41257,0.0,0.0,78.0,36.0,53.0,0.0
41314,0.0,0.0,1009.0,221.0,233.0,96.0
41563,0.0,0.0,85.0,22.0,9.0,12.0
41564,0.0,0.0,185.0,7.0,151.0,42.0
41566,0.0,0.0,199.0,16.0,148.0,17.0
41568,0.0,0.0,73.0,0.0,36.0,0.0
41601,0.0,0.0,56.0,33.0,113.0,0.0
41607,0.0,0.0,47.0,43.0,0.0,0.0
41632,0.0,0.0,129.0,0.0,0.0,0.0
41647,0.0,0.0,231.0,20.0,58.0,26.0
41660,0.0,0.0,234.0,0.0,59.0,0.0
41721,0.0,0.0,99.0,6.0,0.0,4.0
41725,0.0,0.0,61.0,15.0,9.0,0.0
41731,0.0,0.0,269.0,22.0,18.0,22.0
41746,0.0,0.0,123.0,0.0,18.0,16.0
41773,0.0,0.0,240.0,59.0,118.0,63.0
41835,0.0,0.0,349.0,71.0,13.0,0.0
41838,0.0,0.0,131.0,9.0,49.0,11.0
41862,0.0,0.0,197.0,16.0,27.0,4.0
41035,0.0,0.0,2635.0,538.0,1073.0,406.0
41040,0.0,0.0,1777.0,339.0,569.0,80.0
41048,13.0,22.0,1729.0,2582.0,2545.0,0.0
41073,0.0,0.0,1103.0,992.0,363.0,0.0
41083,0.0,0.0,416.0,43.0,90.0,7.0
41085,0.0,0.0,227.0,39.0,55.0,45.0
41091,15.0,5.0,1937.0,3425.0,3348.0,30.0
41143,0.0,0.0,3410.0,1092.0,1040.0,221.0
41146,0.0,0.0,131.0,0.0,0.0,20.0
41168,0.0,0.0,574.0,226.0,251.0,0.0
41169,0.0,0.0,953.0,698.0,570.0,20.0
41189,0.0,0.0,574.0,101.0,272.0,133.0
41365,0.0,0.0,87.0,9.0,34.0,0.0
41367,0.0,0.0,60.0,0.0,15.0,0.0
41828,0.0,0.0,124.0,36.0,38.0,14.0
41836,0.0,0.0,177.0,44.0,143.0,50.0
41843,0.0,0.0,130.0,29.0,8.0,0.0
41845,0.0,0.0,2.0,0.0,4.0,0.0
41861,0.0,0.0,30.0,14.0,12.0,0.0
41041,0.0,0.0,1454.0,451.0,873.0,63.0
41045,0.0,10.0,521.0,34.0,232.0,10.0
41071,22.0,0.0,3627.0,2337.0,833.0,210.0
41075,32.0,33.0,1808.0,3361.0,2082.0,42.0
41132,0.0,0.0,80.0,20.0,30.0,0.0
41174,0.0,0.0,353.0,12.0,11.0,16.0
41179,0.0,0.0,1644.0,336.0,591.0,254.0
41180,0.0,0.0,316.0,84.0,42.0,20.0
41216,0.0,0.0,224.0,90.0,162.0,14.0
41222,0.0,0.0,457.0,188.0,227.0,0.0
41226,0.0,0.0,46.0,21.0,0.0,17.0
41255,0.0,0.0,299.0,35.0,129.0,58.0
41256,0.0,0.0,455.0,328.0,114.0,63.0
41260,0.0,0.0,131.0,18.0,21.0,0.0
41262,0.0,0.0,154.0,23.0,265.0,31.0
41267,0.0,0.0,144.0,24.0,35.0,8.0
41408,0.0,0.0,75.0,12.0,28.0,9.0
41472,0.0,0.0,2001.0,555.0,501.0,171.0
41501,12.0,0.0,3846.0,1602.0,1746.0,556.0
41535,0.0,0.0,115.0,21.0,53.0,0.0
41539,0.0,0.0,352.0,33.0,198.0,31.0
41540,0.0,0.0,66.0,14.0,0.0,0.0
41544,0.0,0.0,247.0,40.0,95.0,8.0
41547,0.0,0.0,98.0,0.0,0.0,0.0
41653,0.0,0.0,1720.0,733.0,781.0,104.0
41655,0.0,0.0,210.0,0.0,102.0,79.0
41669,0.0,0.0,155.0,46.0,60.0,23.0
41777,0.0,0.0,147.0,49.0,51.0,97.0
41821,0.0,0.0,220.0,28.0,56.0,110.0
41824,0.0,0.0,260.0,15.0,12.0,0.0
41839,0.0,0.0,238.0,24.0,41.0,126.0
41833,0.0,0.0,208.0,27.0,86.0,30.0
41003,9.0,0.0,608.0,54.0,231.0,66.0
41004,0.0,0.0,1083.0,166.0,302.0,74.0
41014,0.0,0.0,1091.0,728.0,229.0,8.0
41015,0.0,0.0,3993.0,1989.0,1429.0,180.0
41031,0.0,0.0,3504.0,1030.0,1639.0,150.0
41033,0.0,0.0,358.0,133.0,204.0,30.0
41142,0.0,0.0,0.0,0.0,0.0,0.0
41274,0.0,0.0,97.0,0.0,23.0,50.0
41522,9.0,0.0,1277.0,299.0,419.0,99.0
41622,0.0,0.0,105.0,13.0,0.0,0.0
41017,37.0,0.0,5150.0,6785.0,4858.0,102.0
41548,0.0,0.0,168.0,19.0,101.0,0.0
41602,0.0,0.0,148.0,54.0,98.0,0.0
41642,0.0,0.0,140.0,19.0,14.0,0.0
41763,0.0,0.0,133.0,22.0,24.0,38.0
41010,19.0,0.0,719.0,160.0,358.0,0.0
41063,7.0,0.0,704.0,174.0,237.0,48.0
41056,0.0,0.0,2869.0,829.0,1122.0,244.0
41076,0.0,0.0,3046.0,2778.0,1380.0,30.0
41092,0.0,0.0,892.0,189.0,696.0,16.0
41203,0.0,0.0,143.0,66.0,42.0,43.0
41204,0.0,0.0,175.0,11.0,54.0,9.0
41332,0.0,0.0,264.0,55.0,59.0,0.0
41514,0.0,0.0,1001.0,116.0,256.0,13.0
41531,0.0,0.0,247.0,0.0,59.0,20.0
41538,0.0,0.0,38.0,0.0,0.0,0.0
41666,0.0,0.0,263.0,34.0,46.0,234.0
41712,0.0,0.0,53.0,0.0,73.0,0.0
41719,0.0,0.0,189.0,29.0,38.0,0.0
41723,0.0,0.0,174.0,38.0,77.0,39.0
41776,0.0,0.0,217.0,28.0,130.0,73.0
41810,0.0,0.0,85.0,27.0,27.0,0.0
41812,0.0,0.0,45.0,8.0,5.0,0.0
41817,0.0,0.0,100.0,40.0,0.0,38.0
41232,0.0,0.0,169.0,0.0,72.0,0.0
41043,6.0,0.0,421.0,107.0,191.0,49.0
41554,0.0,0.0,267.0,6.0,26.0,0.0
41804,0.0,0.0,121.0,34.0,37.0,19.0
41311,0.0,0.0,1462.0,187.0,575.0,89.0
41663,0.0,0.0,134.0,23.0,31.0,21.0
41832,0.0,0.0,148.0,11.0,0.0,0.0
41011,0.0,6.0,3632.0,3712.0,1219.0,192.0
41002,0.0,0.0,527.0,160.0,261.0,72.0
41005,0.0,0.0,4073.0,2771.0,2845.0,369.0
41008,0.0,0.0,1153.0,405.0,460.0,147.0
41030,0.0,0.0,1244.0,361.0,320.0,0.0
41034,0.0,0.0,288.0,116.0,150.0,0.0
41135,0.0,0.0,33.0,0.0,0.0,0.0
41360,0.0,0.0,103.0,0.0,0.0,0.0
41512,0.0,0.0,226.0,5.0,9.0,48.0
40964,0.0,0.0,0.0,0.0,0.0,0.0
41713,0.0,0.0,50.0,0.0,0.0,0.0
41099,0.0,0.0,23.0,0.0,0.0,0.0
41366,0.0,0.0,19.0,0.0,0.0,0.0
41062,0.0,0.0,12.0,0.0,32.0,0.0
41352,0.0,0.0,223.0,18.0,80.0,9.0
41517,0.0,0.0,17.0,9.0,7.0,0.0
41526,0.0,0.0,0.0,8.0,0.0,0.0
41271,0.0,0.0,85.0,8.0,6.0,0.0
41848,0.0,0.0,0.0,0.0,0.0,0.0
41095,0.0,0.0,829.0,205.0,302.0,59.0
41074,0.0,0.0,1003.0,332.0,370.0,65.0
41086,0.0,1.0,706.0,139.0,280.0,40.0
41093,0.0,0.0,532.0,73.0,229.0,64.0
41097,0.0,0.0,1706.0,363.0,593.0,264.0
41102,0.0,0.0,3657.0,1732.0,1625.0,171.0
41129,15.0,0.0,2192.0,709.0,1082.0,116.0
