Zipcode,Income Below 75K,Income Over 100K,High School Diploma,Master Degree,Poverty Family,Non Poverty Family
42025,17.0,0.0,3936.0,927.0,241.0,2119.0
42039,0.0,0.0,481.0,67.0,0.0,237.0
42053,0.0,0.0,957.0,201.0,17.0,540.0
42634,0.0,0.0,324.0,26.0,90.0,173.0
42642,0.0,0.0,2633.0,311.0,134.0,809.0
42717,0.0,0.0,1524.0,179.0,59.0,525.0
45760,0.0,0.0,1050.0,94.0,4.0,177.0
45767,0.0,0.0,625.0,40.0,60.0,137.0
45768,0.0,0.0,735.0,13.0,35.0,142.0
45801,0.0,0.0,4715.0,580.0,79.0,1574.0
45806,6.0,0.0,2582.0,457.0,81.0,1161.0
45812,0.0,0.0,609.0,8.0,46.0,125.0
45814,0.0,0.0,737.0,100.0,93.0,317.0
45862,0.0,0.0,469.0,9.0,14.0,179.0
45866,0.0,0.0,49.0,2.0,0.0,10.0
45875,18.0,0.0,2729.0,563.0,47.0,1562.0
45885,9.0,0.0,3485.0,317.0,82.0,1352.0
45896,0.0,0.0,635.0,45.0,11.0,272.0
45898,0.0,0.0,378.0,20.0,55.0,92.0
45651,0.0,0.0,1653.0,118.0,207.0,537.0
45652,0.0,24.0,1080.0,144.0,5.0,845.0
45657,8.0,0.0,434.0,51.0,0.0,239.0
45659,0.0,0.0,849.0,51.0,39.0,126.0
45663,0.0,0.0,1600.0,126.0,93.0,490.0
45686,0.0,0.0,1073.0,72.0,16.0,380.0
45724,0.0,0.0,404.0,91.0,0.0,375.0
45735,0.0,0.0,475.0,99.0,0.0,131.0
45745,0.0,0.0,535.0,39.0,15.0,109.0
45775,0.0,0.0,304.0,71.0,0.0,99.0
45809,0.0,0.0,11.0,0.0,0.0,12.0
45820,0.0,0.0,126.0,8.0,5.0,67.0
45003,0.0,0.0,124.0,10.0,0.0,73.0
45005,14.0,0.0,7633.0,1067.0,178.0,3009.0
45001,0.0,0.0,145.0,0.0,12.0,49.0
45014,19.0,0.0,8776.0,2770.0,244.0,3789.0
45052,14.0,0.0,879.0,259.0,29.0,325.0
45065,49.0,0.0,735.0,193.0,14.0,458.0
45068,0.0,0.0,2337.0,763.0,5.0,1624.0
45107,7.0,0.0,2623.0,183.0,91.0,1284.0
45120,0.0,0.0,711.0,143.0,0.0,177.0
45146,0.0,0.0,410.0,20.0,34.0,181.0
45155,0.0,0.0,87.0,0.0,20.0,36.0
45157,12.0,0.0,2301.0,521.0,234.0,1436.0
45172,0.0,0.0,19.0,1.0,0.0,8.0
45203,0.0,0.0,360.0,91.0,0.0,0.0
45229,0.0,0.0,2213.0,673.0,100.0,128.0
45242,15.0,18.0,2160.0,2668.0,51.0,2986.0
45247,60.0,0.0,4152.0,1418.0,68.0,1862.0
45307,0.0,0.0,72.0,2.0,2.0,47.0
45316,0.0,0.0,11.0,3.0,0.0,2.0
45328,0.0,0.0,186.0,2.0,39.0,54.0
45335,4.0,0.0,1848.0,326.0,100.0,755.0
45351,0.0,0.0,61.0,17.0,0.0,39.0
45368,0.0,0.0,1222.0,146.0,25.0,620.0
45377,5.0,0.0,2852.0,816.0,152.0,1445.0
45378,0.0,0.0,129.0,1.0,0.0,32.0
45380,9.0,0.0,1466.0,190.0,104.0,790.0
45419,52.0,0.0,1282.0,1677.0,99.0,1800.0
45013,32.0,0.0,12732.0,1821.0,180.0,5748.0
45830,0.0,0.0,1535.0,248.0,18.0,767.0
45838,0.0,0.0,6.0,0.0,0.0,2.0
45033,0.0,0.0,77.0,0.0,0.0,13.0
45034,0.0,0.0,173.0,147.0,0.0,206.0
45039,0.0,0.0,2435.0,2346.0,234.0,3540.0
45113,0.0,0.0,1001.0,94.0,57.0,316.0
45122,0.0,0.0,2829.0,271.0,51.0,1135.0
45133,33.0,0.0,5890.0,855.0,628.0,1862.0
45154,0.0,0.0,2338.0,184.0,22.0,993.0
45156,2.0,0.0,3.0,0.0,0.0,0.0
45153,0.0,0.0,381.0,58.0,20.0,185.0
45167,0.0,0.0,891.0,118.0,5.0,304.0
45169,0.0,0.0,1314.0,101.0,47.0,384.0
45207,0.0,0.0,1104.0,164.0,5.0,152.0
45217,0.0,0.0,1426.0,236.0,109.0,466.0
45233,23.0,0.0,2841.0,1127.0,0.0,1907.0
45877,0.0,0.0,581.0,98.0,20.0,222.0
45887,0.0,0.0,1164.0,82.0,67.0,443.0
45891,0.0,0.0,4306.0,640.0,91.0,1195.0
45897,0.0,0.0,22.0,0.0,0.0,0.0
45215,24.0,0.0,5950.0,2109.0,110.0,3018.0
45044,58.0,0.0,9673.0,2654.0,721.0,5923.0
45050,0.0,0.0,1510.0,498.0,26.0,961.0
45062,0.0,0.0,232.0,23.0,0.0,43.0
45064,0.0,0.0,922.0,47.0,0.0,316.0
45067,0.0,0.0,3414.0,302.0,117.0,1793.0
45121,0.0,0.0,2467.0,304.0,231.0,730.0
45135,0.0,30.0,1344.0,104.0,40.0,545.0
45144,0.0,0.0,1141.0,98.0,47.0,383.0
45831,0.0,0.0,1060.0,34.0,13.0,517.0
45239,0.0,0.0,5825.0,1065.0,133.0,2168.0
45246,14.0,0.0,2259.0,968.0,511.0,1177.0
45305,0.0,0.0,1156.0,1465.0,7.0,1687.0
45310,0.0,0.0,92.0,2.0,0.0,44.0
45324,0.0,0.0,5418.0,2688.0,129.0,2521.0
45326,0.0,0.0,333.0,30.0,25.0,157.0
45332,0.0,0.0,237.0,1.0,6.0,175.0
45333,7.0,0.0,328.0,24.0,0.0,145.0
45339,0.0,0.0,379.0,48.0,21.0,130.0
45340,0.0,0.0,246.0,16.0,0.0,120.0
45345,0.0,0.0,1805.0,119.0,68.0,568.0
45346,0.0,0.0,768.0,54.0,0.0,165.0
45352,0.0,0.0,59.0,2.0,23.0,21.0
45362,0.0,0.0,450.0,59.0,0.0,143.0
45371,5.0,0.0,4089.0,1371.0,14.0,2665.0
45385,21.0,0.0,8062.0,2426.0,340.0,2685.0
45874,0.0,0.0,916.0,55.0,2.0,355.0
45895,0.0,0.0,5090.0,654.0,115.0,1890.0
45899,0.0,0.0,57.0,0.0,0.0,4.0
45387,0.0,0.0,510.0,772.0,0.0,390.0
45388,0.0,0.0,255.0,20.0,0.0,220.0
45389,0.0,0.0,152.0,7.0,13.0,44.0
45131,0.0,0.0,64.0,4.0,0.0,38.0
45102,0.0,0.0,4409.0,969.0,116.0,2451.0
45106,8.0,0.0,3538.0,367.0,137.0,1313.0
45142,0.0,0.0,1034.0,90.0,56.0,446.0
45160,0.0,0.0,251.0,9.0,0.0,51.0
45171,13.0,0.0,1571.0,110.0,77.0,467.0
45174,16.0,12.0,42.0,341.0,24.0,513.0
45230,21.0,0.0,2996.0,2297.0,145.0,2740.0
45220,0.0,0.0,863.0,1648.0,11.0,614.0
45226,7.0,0.0,294.0,517.0,115.0,344.0
45227,11.0,9.0,2459.0,1682.0,40.0,1002.0
45236,9.0,0.0,3982.0,1906.0,0.0,2043.0
45237,6.0,0.0,3767.0,730.0,42.0,1068.0
45255,20.0,11.0,2976.0,1763.0,174.0,2442.0
45301,0.0,0.0,23.0,13.0,0.0,0.0
45312,0.0,0.0,414.0,17.0,2.0,112.0
45315,0.0,0.0,618.0,456.0,0.0,594.0
45325,0.0,0.0,564.0,169.0,3.0,282.0
45344,10.0,0.0,3202.0,419.0,257.0,1606.0
45348,0.0,0.0,284.0,50.0,56.0,130.0
45359,8.0,0.0,550.0,112.0,3.0,290.0
45363,0.0,0.0,418.0,82.0,0.0,329.0
45402,0.0,0.0,1497.0,331.0,183.0,129.0
45409,0.0,0.0,635.0,602.0,89.0,512.0
45416,0.0,0.0,1260.0,196.0,133.0,171.0
45418,0.0,0.0,355.0,41.0,26.0,285.0
45430,13.0,0.0,959.0,840.0,50.0,904.0
45440,19.0,0.0,2650.0,2290.0,110.0,2239.0
45459,36.0,0.0,3202.0,3107.0,64.0,2396.0
45429,21.0,30.0,3237.0,2458.0,95.0,2378.0
45432,0.0,0.0,2829.0,1002.0,133.0,1329.0
45458,92.0,31.0,2816.0,3708.0,445.0,4680.0
45505,0.0,0.0,4891.0,205.0,140.0,999.0
45634,0.0,0.0,520.0,31.0,63.0,290.0
45642,0.0,0.0,0.0,0.0,0.0,0.0
45646,0.0,0.0,95.0,0.0,0.0,22.0
45662,0.0,0.0,6637.0,706.0,415.0,1632.0
45684,0.0,0.0,698.0,31.0,0.0,173.0
45685,0.0,0.0,275.0,28.0,0.0,142.0
45719,0.0,0.0,316.0,19.0,52.0,94.0
45727,0.0,0.0,267.0,0.0,0.0,11.0
45741,0.0,0.0,187.0,8.0,0.0,48.0
45860,0.0,0.0,699.0,158.0,0.0,295.0
45810,0.0,0.0,1380.0,504.0,111.0,542.0
45821,0.0,0.0,429.0,22.0,6.0,238.0
45876,0.0,0.0,209.0,33.0,0.0,157.0
45861,0.0,0.0,47.0,5.0,8.0,14.0
45871,0.0,0.0,455.0,69.0,0.0,300.0
45888,0.0,0.0,56.0,5.0,2.0,8.0
45213,0.0,0.0,1449.0,1083.0,50.0,836.0
45223,0.0,8.0,1811.0,906.0,30.0,370.0
45224,0.0,0.0,3786.0,1544.0,18.0,1684.0
45243,49.0,14.0,984.0,2422.0,39.0,1920.0
45244,134.0,3.0,3050.0,2157.0,121.0,4395.0
45251,0.0,0.0,4842.0,766.0,57.0,1962.0
45252,0.0,0.0,944.0,360.0,0.0,393.0
45303,0.0,0.0,612.0,94.0,74.0,337.0
45304,0.0,0.0,1963.0,197.0,107.0,906.0
45320,7.0,0.0,4019.0,428.0,161.0,1492.0
45336,0.0,0.0,49.0,5.0,0.0,19.0
45341,9.0,0.0,821.0,123.0,5.0,455.0
45342,22.0,0.0,6389.0,2140.0,563.0,3433.0
45353,0.0,0.0,71.0,0.0,0.0,7.0
45365,0.0,0.0,6988.0,1054.0,108.0,3546.0
45382,0.0,0.0,390.0,16.0,14.0,84.0
45403,0.0,0.0,1906.0,257.0,629.0,451.0
45415,0.0,0.0,2115.0,990.0,75.0,997.0
45424,26.0,0.0,8223.0,3059.0,327.0,4813.0
45431,0.0,0.0,3621.0,2290.0,152.0,2286.0
45433,0.0,0.0,128.0,174.0,5.0,373.0
45434,0.0,0.0,1184.0,1848.0,36.0,1565.0
45439,0.0,0.0,1983.0,309.0,61.0,699.0
45502,7.0,10.0,3464.0,1234.0,28.0,1969.0
45503,0.0,0.0,6997.0,1411.0,229.0,2446.0
45623,0.0,0.0,980.0,23.0,33.0,396.0
45629,0.0,0.0,732.0,53.0,61.0,123.0
45042,16.0,0.0,6208.0,882.0,192.0,2581.0
45066,93.0,0.0,2810.0,2578.0,0.0,4993.0
45680,0.0,0.0,3259.0,310.0,84.0,948.0
45613,0.0,0.0,1026.0,91.0,4.0,125.0
45644,0.0,0.0,1754.0,113.0,4.0,439.0
45671,0.0,0.0,134.0,5.0,0.0,10.0
45682,0.0,0.0,707.0,81.0,0.0,257.0
45695,0.0,0.0,177.0,11.0,35.0,37.0
45697,0.0,0.0,1489.0,96.0,68.0,456.0
45723,0.0,0.0,1235.0,94.0,47.0,313.0
45742,0.0,0.0,683.0,155.0,0.0,216.0
45750,19.0,0.0,6391.0,1037.0,269.0,1758.0
45764,0.0,0.0,2274.0,166.0,34.0,606.0
45778,0.0,0.0,238.0,0.0,12.0,53.0
45779,0.0,0.0,146.0,24.0,6.0,60.0
45804,0.0,0.0,3182.0,198.0,161.0,851.0
45807,0.0,0.0,3169.0,523.0,55.0,1494.0
45808,0.0,0.0,80.0,2.0,30.0,19.0
45601,5.0,0.0,14026.0,1865.0,386.0,4318.0
45648,0.0,0.0,3081.0,530.0,217.0,922.0
45658,0.0,0.0,558.0,65.0,59.0,332.0
45672,0.0,0.0,507.0,27.0,0.0,94.0
45679,0.0,0.0,683.0,92.0,50.0,320.0
45694,0.0,0.0,3293.0,712.0,143.0,1114.0
45698,0.0,0.0,110.0,2.0,5.0,43.0
45715,0.0,0.0,494.0,42.0,2.0,415.0
45734,0.0,0.0,222.0,0.0,22.0,99.0
45761,0.0,0.0,424.0,158.0,39.0,159.0
45771,0.0,0.0,1062.0,99.0,141.0,428.0
45776,0.0,0.0,129.0,15.0,49.0,91.0
45780,0.0,0.0,824.0,224.0,85.0,230.0
45784,0.0,0.0,1004.0,128.0,65.0,393.0
45813,0.0,0.0,1216.0,94.0,13.0,469.0
45822,5.0,0.0,5607.0,817.0,102.0,2096.0
45828,0.0,0.0,1973.0,151.0,27.0,912.0
45835,0.0,0.0,211.0,22.0,16.0,54.0
45841,0.0,0.0,307.0,40.0,0.0,106.0
45844,0.0,0.0,868.0,120.0,19.0,446.0
45846,6.0,0.0,1251.0,132.0,0.0,739.0
45853,0.0,0.0,260.0,122.0,0.0,146.0
45855,0.0,0.0,54.0,1.0,0.0,9.0
45856,0.0,0.0,1558.0,176.0,42.0,735.0
45859,0.0,0.0,165.0,5.0,2.0,41.0
45869,21.0,0.0,1113.0,214.0,11.0,842.0
45879,0.0,0.0,1771.0,124.0,5.0,665.0
45880,0.0,0.0,889.0,70.0,22.0,232.0
45883,0.0,0.0,925.0,185.0,0.0,832.0
45894,0.0,0.0,218.0,18.0,0.0,63.0
45036,48.0,0.0,6720.0,1819.0,37.0,4889.0
45040,97.0,0.0,5571.0,6374.0,136.0,9701.0
45054,11.0,0.0,423.0,235.0,0.0,490.0
45056,0.0,0.0,1756.0,1220.0,13.0,1227.0
45112,0.0,0.0,19.0,0.0,0.0,0.0
45115,0.0,0.0,79.0,0.0,0.0,0.0
45148,0.0,0.0,388.0,15.0,12.0,182.0
45150,26.0,0.0,5919.0,2448.0,216.0,3963.0
45168,0.0,0.0,626.0,6.0,0.0,168.0
45176,0.0,0.0,2337.0,348.0,55.0,758.0
45209,15.0,0.0,829.0,1358.0,0.0,583.0
45638,0.0,0.0,6076.0,598.0,351.0,1913.0
45002,49.0,0.0,2748.0,578.0,39.0,2010.0
45701,0.0,0.0,2917.0,2705.0,84.0,1443.0
45711,0.0,0.0,379.0,19.0,29.0,99.0
45744,0.0,0.0,681.0,90.0,22.0,214.0
45766,0.0,0.0,272.0,61.0,0.0,36.0
45786,7.0,0.0,1036.0,95.0,50.0,409.0
45788,0.0,0.0,372.0,18.0,0.0,206.0
45819,0.0,0.0,69.0,5.0,2.0,29.0
45832,0.0,0.0,829.0,94.0,0.0,348.0
45840,97.0,0.0,10927.0,3324.0,168.0,4749.0
45845,8.0,0.0,945.0,154.0,3.0,586.0
45863,11.0,0.0,304.0,13.0,15.0,109.0
45867,0.0,0.0,256.0,32.0,0.0,117.0
45872,0.0,0.0,1130.0,111.0,26.0,528.0
45889,17.0,0.0,298.0,76.0,0.0,304.0
45383,17.0,0.0,1672.0,140.0,44.0,936.0
45322,0.0,0.0,4348.0,961.0,134.0,1935.0
45330,0.0,0.0,237.0,11.0,0.0,62.0
45354,0.0,0.0,145.0,3.0,0.0,30.0
45404,0.0,0.0,2187.0,64.0,145.0,862.0
45405,10.0,0.0,2576.0,536.0,297.0,476.0
45621,0.0,0.0,84.0,0.0,2.0,10.0
45622,0.0,0.0,22.0,8.0,0.0,0.0
45624,0.0,0.0,0.0,0.0,0.0,0.0
45628,0.0,0.0,1599.0,181.0,12.0,474.0
45681,0.0,0.0,419.0,26.0,68.0,177.0
45631,22.0,0.0,3569.0,760.0,396.0,913.0
45654,0.0,0.0,344.0,22.0,0.0,157.0
45661,0.0,0.0,1819.0,230.0,183.0,854.0
45692,0.0,0.0,2001.0,245.0,225.0,689.0
45696,0.0,0.0,522.0,34.0,0.0,40.0
45714,0.0,0.0,2489.0,240.0,54.0,590.0
45769,0.0,0.0,1874.0,183.0,339.0,420.0
45030,9.0,0.0,4193.0,816.0,185.0,2301.0
45041,0.0,0.0,8.0,12.0,0.0,0.0
45053,9.0,0.0,878.0,174.0,0.0,607.0
45069,79.0,0.0,6241.0,5115.0,311.0,6455.0
45118,0.0,0.0,1073.0,68.0,41.0,413.0
45132,0.0,0.0,99.0,1.0,10.0,40.0
45152,0.0,0.0,1792.0,586.0,43.0,2265.0
45164,0.0,0.0,73.0,0.0,2.0,14.0
45211,0.0,0.0,6870.0,1507.0,311.0,2426.0
45318,0.0,0.0,1843.0,89.0,71.0,569.0
45773,0.0,0.0,28.0,0.0,0.0,13.0
45816,0.0,0.0,120.0,15.0,0.0,26.0
45843,0.0,0.0,1066.0,146.0,30.0,635.0
45851,0.0,0.0,187.0,31.0,9.0,121.0
45858,0.0,0.0,968.0,96.0,0.0,464.0
45669,0.0,0.0,2305.0,427.0,183.0,523.0
45645,0.0,0.0,802.0,60.0,0.0,233.0
45647,0.0,0.0,875.0,18.0,0.0,177.0
45656,0.0,0.0,1850.0,230.0,115.0,540.0
45673,0.0,0.0,110.0,0.0,0.0,80.0
45674,0.0,0.0,90.0,32.0,3.0,32.0
45688,0.0,0.0,198.0,11.0,0.0,44.0
45311,8.0,0.0,1735.0,158.0,56.0,749.0
45321,0.0,0.0,250.0,16.0,0.0,85.0
45327,0.0,0.0,1973.0,413.0,125.0,1233.0
45331,25.0,11.0,6716.0,867.0,164.0,1526.0
45334,0.0,0.0,622.0,90.0,26.0,246.0
45338,0.0,0.0,1412.0,116.0,20.0,540.0
45249,28.0,0.0,1183.0,1895.0,94.0,1564.0
45306,0.0,0.0,764.0,141.0,16.0,361.0
45308,0.0,0.0,1237.0,74.0,33.0,358.0
45232,0.0,0.0,1015.0,107.0,13.0,172.0
45208,61.0,7.0,727.0,3272.0,46.0,1691.0
45214,0.0,0.0,1248.0,126.0,52.0,71.0
45218,0.0,0.0,446.0,223.0,76.0,396.0
45238,12.0,0.0,10212.0,1481.0,475.0,3676.0
45240,34.0,0.0,4885.0,1160.0,67.0,2001.0
45245,6.0,21.0,3379.0,915.0,92.0,2065.0
45302,0.0,0.0,1045.0,165.0,13.0,646.0
45314,0.0,0.0,506.0,323.0,5.0,370.0
45317,0.0,0.0,245.0,49.0,0.0,211.0
45323,6.0,0.0,921.0,392.0,20.0,335.0
45337,0.0,0.0,553.0,18.0,10.0,247.0
45349,0.0,0.0,91.0,11.0,0.0,41.0
45356,0.0,0.0,6234.0,820.0,198.0,1845.0
45358,0.0,0.0,97.0,2.0,4.0,41.0
45370,0.0,6.0,524.0,267.0,7.0,398.0
45390,0.0,0.0,983.0,25.0,56.0,322.0
45406,16.0,0.0,3602.0,884.0,273.0,804.0
45410,0.0,0.0,2450.0,647.0,229.0,440.0
45449,0.0,0.0,3638.0,560.0,98.0,911.0
45506,0.0,0.0,2622.0,326.0,301.0,925.0
45614,0.0,0.0,1273.0,142.0,125.0,480.0
45640,0.0,0.0,4262.0,577.0,133.0,1223.0
45660,0.0,0.0,2307.0,173.0,201.0,523.0
45678,0.0,0.0,282.0,0.0,27.0,481.0
45710,0.0,0.0,1594.0,186.0,0.0,366.0
45716,0.0,0.0,153.0,12.0,0.0,93.0
45740,0.0,0.0,120.0,8.0,2.0,17.0
45746,0.0,0.0,197.0,0.0,0.0,2.0
45772,0.0,0.0,461.0,51.0,0.0,74.0
45789,0.0,0.0,83.0,0.0,0.0,0.0
45805,0.0,0.0,4438.0,851.0,206.0,2143.0
45833,0.0,0.0,2957.0,307.0,20.0,1089.0
45849,0.0,0.0,316.0,54.0,12.0,169.0
45865,0.0,0.0,1293.0,325.0,24.0,701.0
45743,0.0,0.0,474.0,34.0,0.0,261.0
45886,0.0,0.0,159.0,18.0,0.0,58.0
45159,0.0,0.0,907.0,50.0,20.0,504.0
45204,0.0,0.0,730.0,165.0,0.0,130.0
45850,0.0,0.0,1051.0,60.0,12.0,526.0
45890,0.0,0.0,176.0,29.0,0.0,55.0
45015,0.0,0.0,2899.0,173.0,99.0,961.0
45782,0.0,0.0,117.0,9.0,0.0,53.0
45881,0.0,0.0,339.0,61.0,5.0,148.0
45827,0.0,0.0,657.0,46.0,0.0,220.0
45882,0.0,0.0,878.0,116.0,4.0,293.0
45373,0.0,0.0,6730.0,2025.0,160.0,3475.0
45420,0.0,0.0,4700.0,1031.0,180.0,1956.0
45612,0.0,0.0,1563.0,110.0,67.0,424.0
45690,0.0,0.0,3208.0,689.0,155.0,1353.0
45103,15.0,0.0,6374.0,1444.0,180.0,3632.0
45202,25.0,13.0,1202.0,1583.0,65.0,160.0
45347,0.0,0.0,1156.0,93.0,54.0,411.0
45381,7.0,0.0,1514.0,224.0,8.0,631.0
45414,20.0,0.0,3737.0,812.0,153.0,1253.0
45417,0.0,0.0,5926.0,552.0,284.0,906.0
45426,0.0,0.0,3211.0,649.0,204.0,627.0
45504,0.0,0.0,3120.0,860.0,147.0,1355.0
45111,0.0,0.0,36.0,43.0,0.0,14.0
45231,22.0,0.0,7951.0,1925.0,217.0,3511.0
45360,0.0,0.0,106.0,4.0,2.0,44.0
45616,0.0,0.0,469.0,9.0,172.0,93.0
45650,0.0,0.0,51.0,0.0,0.0,24.0
45729,11.0,0.0,327.0,50.0,0.0,236.0
45309,0.0,0.0,3031.0,465.0,30.0,1459.0
45369,8.0,0.0,998.0,141.0,33.0,456.0
45620,0.0,0.0,311.0,7.0,14.0,72.0
45653,0.0,0.0,966.0,262.0,102.0,379.0
45693,0.0,0.0,2304.0,138.0,122.0,772.0
45770,0.0,0.0,119.0,0.0,12.0,14.0
45873,0.0,0.0,705.0,92.0,15.0,372.0
45619,0.0,0.0,2112.0,277.0,50.0,766.0
45732,0.0,0.0,1174.0,157.0,225.0,330.0
45817,0.0,0.0,1385.0,652.0,35.0,919.0
45870,0.0,0.0,39.0,0.0,0.0,30.0
45836,0.0,0.0,430.0,38.0,20.0,115.0
45384,0.0,0.0,42.0,52.0,0.0,71.0
45617,0.0,0.0,122.0,0.0,0.0,0.0
45636,0.0,0.0,37.0,7.0,0.0,25.0
45051,0.0,0.0,63.0,18.0,0.0,0.0
45618,0.0,0.0,5.0,0.0,0.0,0.0
45854,0.0,0.0,136.0,4.0,4.0,62.0
45361,0.0,0.0,108.0,4.0,6.0,29.0
45145,0.0,0.0,0.0,0.0,0.0,0.0
45428,0.0,0.0,121.0,5.0,0.0,0.0
45158,0.0,0.0,94.0,2.0,0.0,38.0
45011,45.0,13.0,13642.0,3258.0,794.0,8262.0
45032,0.0,0.0,108.0,2.0,0.0,87.0
45070,0.0,0.0,70.0,0.0,0.0,19.0
45101,13.0,0.0,576.0,31.0,9.0,187.0
45123,0.0,0.0,2632.0,188.0,70.0,652.0
45130,0.0,0.0,1224.0,42.0,16.0,313.0
45140,63.0,37.0,7217.0,5354.0,69.0,8628.0
45162,0.0,0.0,621.0,97.0,30.0,174.0
45177,0.0,0.0,4741.0,884.0,161.0,2100.0
45205,0.0,0.0,3285.0,263.0,273.0,631.0
45206,12.0,0.0,1201.0,817.0,32.0,233.0
45212,0.0,0.0,3433.0,1216.0,27.0,1189.0
45216,0.0,0.0,2173.0,212.0,272.0,325.0
45219,0.0,0.0,1001.0,685.0,81.0,114.0
45225,0.0,0.0,1214.0,58.0,231.0,212.0
45241,15.0,53.0,3584.0,2435.0,62.0,2617.0
45248,40.0,0.0,5236.0,1479.0,104.0,3109.0
45868,0.0,0.0,173.0,21.0,0.0,164.0
45147,0.0,0.0,43.0,21.0,0.0,35.0
45166,0.0,0.0,13.0,0.0,0.0,0.0
45630,0.0,0.0,22.0,0.0,0.0,0.0
45864,0.0,0.0,56.0,0.0,0.0,17.0
45787,0.0,0.0,6.0,0.0,0.0,6.0
45721,0.0,0.0,12.0,0.0,0.0,0.0
45372,0.0,0.0,109.0,2.0,7.0,43.0
45884,0.0,0.0,54.0,0.0,0.0,49.0
45826,0.0,0.0,162.0,33.0,0.0,58.0
45319,0.0,0.0,100.0,31.0,4.0,69.0
45350,0.0,0.0,19.0,3.0,1.0,30.0
46321,37.0,0.0,3822.0,1663.0,29.0,2780.0
46235,21.0,0.0,5207.0,581.0,515.0,2163.0
46381,0.0,0.0,63.0,0.0,0.0,0.0
46311,0.0,20.0,4602.0,1117.0,245.0,2425.0
46379,0.0,0.0,19.0,0.0,0.0,0.0
46382,0.0,0.0,418.0,31.0,10.0,328.0
46390,3.0,0.0,878.0,74.0,17.0,302.0
46392,0.0,0.0,2307.0,199.0,0.0,817.0
46405,0.0,0.0,2915.0,126.0,139.0,858.0
46508,0.0,0.0,51.0,0.0,20.0,18.0
46524,0.0,0.0,404.0,26.0,0.0,304.0
46534,0.0,0.0,2446.0,190.0,383.0,1095.0
46562,3.0,0.0,1274.0,146.0,95.0,530.0
46563,7.0,0.0,5297.0,987.0,188.0,2757.0
46615,0.0,0.0,2180.0,621.0,196.0,1200.0
46929,0.0,0.0,843.0,116.0,37.0,303.0
46932,0.0,0.0,931.0,136.0,5.0,410.0
46943,0.0,0.0,52.0,12.0,0.0,4.0
46974,22.0,0.0,479.0,32.0,7.0,259.0
46979,0.0,0.0,951.0,337.0,0.0,700.0
46347,0.0,0.0,1388.0,194.0,14.0,660.0
46371,0.0,0.0,645.0,194.0,52.0,485.0
46069,0.0,0.0,1966.0,253.0,12.0,689.0
46016,0.0,0.0,3505.0,223.0,376.0,727.0
46307,87.0,0.0,12728.0,3000.0,143.0,6532.0
46628,0.0,0.0,4513.0,887.0,188.0,1947.0
46710,0.0,0.0,1124.0,114.0,8.0,395.0
46732,0.0,0.0,590.0,29.0,24.0,573.0
46741,0.0,0.0,533.0,117.0,185.0,998.0
46742,4.0,0.0,802.0,126.0,31.0,358.0
46743,0.0,0.0,352.0,36.0,0.0,357.0
46765,0.0,0.0,859.0,186.0,0.0,1083.0
46799,0.0,0.0,79.0,2.0,0.0,23.0
46814,30.0,0.0,986.0,1415.0,39.0,2211.0
46767,0.0,0.0,1594.0,111.0,104.0,1203.0
46714,8.0,0.0,3279.0,465.0,307.0,1421.0
46731,0.0,0.0,146.0,8.0,0.0,34.0
46766,0.0,0.0,320.0,33.0,0.0,51.0
46011,5.0,8.0,3830.0,630.0,95.0,1430.0
46013,0.0,0.0,4065.0,465.0,281.0,1150.0
46041,0.0,0.0,5654.0,610.0,270.0,2488.0
46044,0.0,0.0,794.0,75.0,10.0,393.0
46075,0.0,0.0,422.0,560.0,154.0,890.0
46111,0.0,0.0,44.0,0.0,0.0,6.0
46115,0.0,0.0,500.0,68.0,21.0,158.0
46125,0.0,0.0,0.0,0.0,0.0,0.0
46127,0.0,0.0,124.0,0.0,0.0,26.0
46149,0.0,0.0,453.0,99.0,23.0,334.0
46157,0.0,0.0,983.0,134.0,24.0,602.0
46171,0.0,0.0,510.0,22.0,0.0,182.0
46806,0.0,0.0,4372.0,254.0,1247.0,1217.0
46807,0.0,0.0,2155.0,690.0,376.0,1298.0
46910,0.0,0.0,802.0,85.0,15.0,404.0
46919,0.0,0.0,421.0,155.0,0.0,359.0
46931,0.0,0.0,69.0,0.0,0.0,16.0
46953,0.0,0.0,4928.0,417.0,395.0,889.0
46040,17.0,0.0,1456.0,712.0,0.0,2183.0
46048,0.0,0.0,414.0,44.0,49.0,207.0
46055,15.0,0.0,1069.0,1171.0,0.0,1769.0
46070,0.0,0.0,493.0,35.0,23.0,307.0
46071,0.0,0.0,839.0,180.0,23.0,409.0
46077,69.0,8.0,1562.0,3336.0,61.0,5273.0
46106,21.0,0.0,876.0,295.0,0.0,943.0
46117,0.0,0.0,227.0,48.0,0.0,170.0
46128,0.0,0.0,605.0,34.0,0.0,232.0
46131,0.0,0.0,5921.0,1439.0,305.0,3347.0
46133,0.0,0.0,208.0,6.0,0.0,56.0
46181,13.0,52.0,1115.0,224.0,2.0,414.0
46160,13.0,0.0,1370.0,189.0,94.0,592.0
46163,0.0,0.0,2111.0,775.0,4.0,1752.0
46165,8.0,0.0,408.0,10.0,2.0,156.0
46182,0.0,0.0,402.0,45.0,0.0,95.0
46186,0.0,0.0,426.0,47.0,0.0,223.0
46208,9.0,0.0,2567.0,1065.0,203.0,845.0
